ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval,NEWS125,SYSTEM1.TXT,1.00000,0.75862,0.86275,1

ROUGE-2+StopWordRemoval,NEWS368,SYSTEM1.TXT,0.75510,0.64912,0.69811,1

ROUGE-2+StopWordRemoval,NEWS126,SYSTEM1.TXT,1.00000,0.84615,0.91667,1

ROUGE-2+StopWordRemoval,NEWS369,SYSTEM1.TXT,1.00000,0.54369,0.70440,1

ROUGE-2+StopWordRemoval,NEWS127,SYSTEM1.TXT,0.91071,0.79688,0.85000,1

ROUGE-2+StopWordRemoval,NEWS128,SYSTEM1.TXT,0.65217,0.30612,0.41667,1

ROUGE-2+StopWordRemoval,NEWS129,SYSTEM1.TXT,0.70690,1.00000,0.82828,1

ROUGE-2+StopWordRemoval,NEWS370,SYSTEM1.TXT,0.72727,0.64516,0.68376,1

ROUGE-2+StopWordRemoval,NEWS371,SYSTEM1.TXT,0.83607,0.80952,0.82258,1

ROUGE-2+StopWordRemoval,NEWS372,SYSTEM1.TXT,0.29091,1.00000,0.45070,1

ROUGE-2+StopWordRemoval,NEWS130,SYSTEM1.TXT,0.86154,1.00000,0.92562,1

ROUGE-2+StopWordRemoval,NEWS131,SYSTEM1.TXT,0.66154,1.00000,0.79630,1

ROUGE-2+StopWordRemoval,NEWS373,SYSTEM1.TXT,0.58333,0.63636,0.60870,1

ROUGE-2+StopWordRemoval,NEWS374,SYSTEM1.TXT,1.00000,0.42222,0.59375,1

ROUGE-2+StopWordRemoval,NEWS132,SYSTEM1.TXT,1.00000,0.61364,0.76056,1

ROUGE-2+StopWordRemoval,NEWS133,SYSTEM1.TXT,0.36170,0.36957,0.36559,1

ROUGE-2+StopWordRemoval,NEWS375,SYSTEM1.TXT,0.75862,1.00000,0.86275,1

ROUGE-2+StopWordRemoval,NEWS134,SYSTEM1.TXT,0.66667,0.72727,0.69565,1

ROUGE-2+StopWordRemoval,NEWS376,SYSTEM1.TXT,0.35849,0.43182,0.39175,1

ROUGE-2+StopWordRemoval,NEWS135,SYSTEM1.TXT,0.64706,0.55000,0.59459,1

ROUGE-2+StopWordRemoval,NEWS377,SYSTEM1.TXT,1.00000,0.55814,0.71642,1

ROUGE-2+StopWordRemoval,NEWS136,SYSTEM1.TXT,1.00000,0.65169,0.78912,1

ROUGE-2+StopWordRemoval,NEWS378,SYSTEM1.TXT,0.90385,0.71212,0.79661,1

ROUGE-2+StopWordRemoval,NEWS379,SYSTEM1.TXT,0.84286,0.88060,0.86131,1

ROUGE-2+StopWordRemoval,NEWS137,SYSTEM1.TXT,0.84314,0.70492,0.76786,1

ROUGE-2+StopWordRemoval,NEWS138,SYSTEM1.TXT,0.78571,1.00000,0.88000,1

ROUGE-2+StopWordRemoval,NEWS139,SYSTEM1.TXT,0.84906,1.00000,0.91837,1

ROUGE-2+StopWordRemoval,NEWS380,SYSTEM1.TXT,0.49333,1.00000,0.66071,1

ROUGE-2+StopWordRemoval,NEWS381,SYSTEM1.TXT,0.83333,1.00000,0.90909,1

ROUGE-2+StopWordRemoval,NEWS382,SYSTEM1.TXT,0.81132,0.64179,0.71667,1

ROUGE-2+StopWordRemoval,NEWS140,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS141,SYSTEM1.TXT,0.64151,1.00000,0.78161,1

ROUGE-2+StopWordRemoval,NEWS383,SYSTEM1.TXT,0.51923,1.00000,0.68354,1

ROUGE-2+StopWordRemoval,NEWS142,SYSTEM1.TXT,1.00000,0.83333,0.90909,1

ROUGE-2+StopWordRemoval,NEWS384,SYSTEM1.TXT,1.00000,0.50549,0.67153,1

ROUGE-2+StopWordRemoval,NEWS385,SYSTEM1.TXT,0.43137,0.52381,0.47312,1

ROUGE-2+StopWordRemoval,NEWS143,SYSTEM1.TXT,1.00000,0.83333,0.90909,1

ROUGE-2+StopWordRemoval,NEWS144,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS386,SYSTEM1.TXT,0.59677,1.00000,0.74747,1

ROUGE-2+StopWordRemoval,NEWS387,SYSTEM1.TXT,0.67568,0.52083,0.58824,1

ROUGE-2+StopWordRemoval,NEWS145,SYSTEM1.TXT,0.81356,1.00000,0.89720,1

ROUGE-2+StopWordRemoval,NEWS146,SYSTEM1.TXT,0.68000,0.64151,0.66019,1

ROUGE-2+StopWordRemoval,NEWS388,SYSTEM1.TXT,0.98000,0.60494,0.74809,1

ROUGE-2+StopWordRemoval,NEWS147,SYSTEM1.TXT,0.81818,0.69231,0.75000,1

ROUGE-2+StopWordRemoval,NEWS389,SYSTEM1.TXT,1.00000,0.52273,0.68657,1

ROUGE-2+StopWordRemoval,NEWS148,SYSTEM1.TXT,0.48485,1.00000,0.65306,1

ROUGE-2+StopWordRemoval,NEWS149,SYSTEM1.TXT,1.00000,0.65517,0.79167,1

ROUGE-2+StopWordRemoval,NEWS391,SYSTEM1.TXT,1.00000,0.84058,0.91339,1

ROUGE-2+StopWordRemoval,NEWS150,SYSTEM1.TXT,0.58537,1.00000,0.73846,1

ROUGE-2+StopWordRemoval,NEWS392,SYSTEM1.TXT,0.45614,1.00000,0.62651,1

ROUGE-2+StopWordRemoval,NEWS151,SYSTEM1.TXT,1.00000,0.54839,0.70833,1

ROUGE-2+StopWordRemoval,NEWS393,SYSTEM1.TXT,1.00000,0.63529,0.77698,1

ROUGE-2+StopWordRemoval,NEWS394,SYSTEM1.TXT,0.62121,0.70690,0.66129,1

ROUGE-2+StopWordRemoval,NEWS152,SYSTEM1.TXT,0.81132,1.00000,0.89583,1

ROUGE-2+StopWordRemoval,NEWS395,SYSTEM1.TXT,0.86364,0.84444,0.85393,1

ROUGE-2+StopWordRemoval,NEWS153,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS396,SYSTEM1.TXT,1.00000,0.66667,0.80000,1

ROUGE-2+StopWordRemoval,NEWS154,SYSTEM1.TXT,1.00000,0.66667,0.80000,1

ROUGE-2+StopWordRemoval,NEWS155,SYSTEM1.TXT,0.89286,1.00000,0.94340,1

ROUGE-2+StopWordRemoval,NEWS397,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS398,SYSTEM1.TXT,0.45833,0.46809,0.46316,1

ROUGE-2+StopWordRemoval,NEWS156,SYSTEM1.TXT,1.00000,0.62121,0.76636,1

ROUGE-2+StopWordRemoval,NEWS390,SYSTEM1.TXT,0.74390,1.00000,0.85315,1

ROUGE-2+StopWordRemoval,NEWS157,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS399,SYSTEM1.TXT,0.90141,0.88889,0.89510,1

ROUGE-2+StopWordRemoval,NEWS158,SYSTEM1.TXT,0.49275,1.00000,0.66019,1

ROUGE-2+StopWordRemoval,NEWS159,SYSTEM1.TXT,0.82456,0.70149,0.75806,1

ROUGE-2+StopWordRemoval,NEWS160,SYSTEM1.TXT,0.40385,0.73684,0.52174,1

ROUGE-2+StopWordRemoval,NEWS161,SYSTEM1.TXT,1.00000,0.77011,0.87013,1

ROUGE-2+StopWordRemoval,NEWS162,SYSTEM1.TXT,1.00000,0.83544,0.91034,1

ROUGE-2+StopWordRemoval,NEWS163,SYSTEM1.TXT,1.00000,0.81481,0.89796,1

ROUGE-2+StopWordRemoval,NEWS164,SYSTEM1.TXT,0.68182,0.63830,0.65934,1

ROUGE-2+StopWordRemoval,NEWS165,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS166,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS167,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS38,SYSTEM1.TXT,0.70732,1.00000,0.82857,1

ROUGE-2+StopWordRemoval,NEWS39,SYSTEM1.TXT,0.36364,1.00000,0.53333,1

ROUGE-2+StopWordRemoval,NEWS34,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS168,SYSTEM1.TXT,0.68519,0.56923,0.62185,1

ROUGE-2+StopWordRemoval,NEWS169,SYSTEM1.TXT,0.81818,0.75000,0.78261,1

ROUGE-2+StopWordRemoval,NEWS35,SYSTEM1.TXT,0.38636,0.65385,0.48571,1

ROUGE-2+StopWordRemoval,NEWS36,SYSTEM1.TXT,0.66667,1.00000,0.80000,1

ROUGE-2+StopWordRemoval,NEWS37,SYSTEM1.TXT,1.00000,0.78462,0.87931,1

ROUGE-2+StopWordRemoval,NEWS30,SYSTEM1.TXT,0.88235,0.40541,0.55556,1

ROUGE-2+StopWordRemoval,NEWS31,SYSTEM1.TXT,0.94231,0.62821,0.75385,1

ROUGE-2+StopWordRemoval,NEWS32,SYSTEM1.TXT,0.67347,0.50000,0.57391,1

ROUGE-2+StopWordRemoval,NEWS33,SYSTEM1.TXT,0.64789,1.00000,0.78632,1

ROUGE-2+StopWordRemoval,NEWS171,SYSTEM1.TXT,0.70370,1.00000,0.82609,1

ROUGE-2+StopWordRemoval,NEWS172,SYSTEM1.TXT,1.00000,0.59036,0.74242,1

ROUGE-2+StopWordRemoval,NEWS173,SYSTEM1.TXT,0.68056,0.76562,0.72059,1

ROUGE-2+StopWordRemoval,NEWS174,SYSTEM1.TXT,1.00000,0.70690,0.82828,1

ROUGE-2+StopWordRemoval,NEWS175,SYSTEM1.TXT,1.00000,0.61290,0.76000,1

ROUGE-2+StopWordRemoval,NEWS176,SYSTEM1.TXT,0.60606,0.60606,0.60606,1

ROUGE-2+StopWordRemoval,NEWS177,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2+StopWordRemoval,NEWS178,SYSTEM1.TXT,0.56098,1.00000,0.71875,1

ROUGE-2+StopWordRemoval,NEWS170,SYSTEM1.TXT,1.00000,0.69643,0.82105,1

ROUGE-2+StopWordRemoval,NEWS27,SYSTEM1.TXT,0.93878,0.85185,0.89320,1

ROUGE-2+StopWordRemoval,NEWS28,SYSTEM1.TXT,1.00000,0.63077,0.77358,1

ROUGE-2+StopWordRemoval,NEWS29,SYSTEM1.TXT,1.00000,0.48077,0.64935,1

ROUGE-2+StopWordRemoval,NEWS179,SYSTEM1.TXT,0.82857,0.50877,0.63043,1

ROUGE-2+StopWordRemoval,NEWS23,SYSTEM1.TXT,0.80000,0.31169,0.44860,1

ROUGE-2+StopWordRemoval,NEWS24,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS25,SYSTEM1.TXT,0.68421,0.76471,0.72222,1

ROUGE-2+StopWordRemoval,NEWS26,SYSTEM1.TXT,1.00000,0.43902,0.61017,1

ROUGE-2+StopWordRemoval,NEWS20,SYSTEM1.TXT,0.75000,0.58929,0.66000,1

ROUGE-2+StopWordRemoval,NEWS21,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS22,SYSTEM1.TXT,0.32432,1.00000,0.48980,1

ROUGE-2+StopWordRemoval,NEWS182,SYSTEM1.TXT,1.00000,0.83133,0.90789,1

ROUGE-2+StopWordRemoval,NEWS183,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS184,SYSTEM1.TXT,1.00000,0.76812,0.86885,1

ROUGE-2+StopWordRemoval,NEWS185,SYSTEM1.TXT,0.22222,0.32432,0.26374,1

ROUGE-2+StopWordRemoval,NEWS186,SYSTEM1.TXT,0.73913,0.53968,0.62385,1

ROUGE-2+StopWordRemoval,NEWS187,SYSTEM1.TXT,0.76923,1.00000,0.86957,1

ROUGE-2+StopWordRemoval,NEWS188,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS189,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS180,SYSTEM1.TXT,1.00000,0.77273,0.87179,1

ROUGE-2+StopWordRemoval,NEWS181,SYSTEM1.TXT,0.61702,0.82857,0.70732,1

ROUGE-2+StopWordRemoval,NEWS16,SYSTEM1.TXT,0.58333,0.63636,0.60870,1

ROUGE-2+StopWordRemoval,NEWS17,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS18,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS19,SYSTEM1.TXT,0.75000,0.58929,0.66000,1

ROUGE-2+StopWordRemoval,NEWS12,SYSTEM1.TXT,1.00000,0.89286,0.94340,1

ROUGE-2+StopWordRemoval,NEWS13,SYSTEM1.TXT,0.81250,1.00000,0.89655,1

ROUGE-2+StopWordRemoval,NEWS14,SYSTEM1.TXT,1.00000,0.78947,0.88235,1

ROUGE-2+StopWordRemoval,NEWS15,SYSTEM1.TXT,0.71875,1.00000,0.83636,1

ROUGE-2+StopWordRemoval,NEWS10,SYSTEM1.TXT,0.76190,0.74419,0.75294,1

ROUGE-2+StopWordRemoval,NEWS11,SYSTEM1.TXT,0.37255,1.00000,0.54286,1

ROUGE-2+StopWordRemoval,NEWS193,SYSTEM1.TXT,0.76923,0.60606,0.67797,1

ROUGE-2+StopWordRemoval,NEWS194,SYSTEM1.TXT,1.00000,0.37000,0.54015,1

ROUGE-2+StopWordRemoval,NEWS195,SYSTEM1.TXT,0.72727,0.60377,0.65979,1

ROUGE-2+StopWordRemoval,NEWS196,SYSTEM1.TXT,0.83607,0.86441,0.85000,1

