ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,NEWS361,SYSTEM1.TXT,0.82609,0.46341,0.59375,1

ROUGE-1+StopWordRemoval,NEWS84,SYSTEM1.TXT,1.00000,0.48438,0.65263,1

ROUGE-1+StopWordRemoval,NEWS120,SYSTEM1.TXT,1.00000,0.44444,0.61538,1

ROUGE-1+StopWordRemoval,NEWS362,SYSTEM1.TXT,0.85455,0.77049,0.81034,1

ROUGE-1+StopWordRemoval,NEWS121,SYSTEM1.TXT,0.78125,1.00000,0.87719,1

ROUGE-1+StopWordRemoval,NEWS363,SYSTEM1.TXT,0.80000,1.00000,0.88889,1

ROUGE-1+StopWordRemoval,NEWS364,SYSTEM1.TXT,0.58621,0.60714,0.59649,1

ROUGE-1+StopWordRemoval,NEWS122,SYSTEM1.TXT,0.66038,1.00000,0.79545,1

ROUGE-1+StopWordRemoval,NEWS123,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS80,SYSTEM1.TXT,1.00000,0.73684,0.84848,1

ROUGE-1+StopWordRemoval,NEWS365,SYSTEM1.TXT,0.63768,1.00000,0.77876,1

ROUGE-1+StopWordRemoval,NEWS124,SYSTEM1.TXT,1.00000,0.72043,0.83750,1

ROUGE-1+StopWordRemoval,NEWS366,SYSTEM1.TXT,0.86538,0.71429,0.78261,1

ROUGE-1+StopWordRemoval,NEWS367,SYSTEM1.TXT,1.00000,0.77333,0.87218,1

ROUGE-1+StopWordRemoval,NEWS125,SYSTEM1.TXT,1.00000,0.75410,0.85981,1

ROUGE-1+StopWordRemoval,NEWS368,SYSTEM1.TXT,0.76923,0.66667,0.71429,1

ROUGE-1+StopWordRemoval,NEWS126,SYSTEM1.TXT,1.00000,0.84058,0.91339,1

ROUGE-1+StopWordRemoval,NEWS369,SYSTEM1.TXT,1.00000,0.53704,0.69880,1

ROUGE-1+StopWordRemoval,NEWS127,SYSTEM1.TXT,0.91525,0.79412,0.85039,1

ROUGE-1+StopWordRemoval,NEWS128,SYSTEM1.TXT,0.72000,0.34615,0.46753,1

ROUGE-1+StopWordRemoval,NEWS129,SYSTEM1.TXT,0.69355,1.00000,0.81905,1

ROUGE-1+StopWordRemoval,NEWS370,SYSTEM1.TXT,0.77193,0.67692,0.72131,1

ROUGE-1+StopWordRemoval,NEWS371,SYSTEM1.TXT,0.86154,0.83582,0.84848,1

ROUGE-1+StopWordRemoval,NEWS372,SYSTEM1.TXT,0.29310,1.00000,0.45333,1

ROUGE-1+StopWordRemoval,NEWS130,SYSTEM1.TXT,0.85294,1.00000,0.92063,1

ROUGE-1+StopWordRemoval,NEWS131,SYSTEM1.TXT,0.66176,1.00000,0.79646,1

ROUGE-1+StopWordRemoval,NEWS373,SYSTEM1.TXT,0.68421,0.75362,0.71724,1

ROUGE-1+StopWordRemoval,NEWS374,SYSTEM1.TXT,1.00000,0.43158,0.60294,1

ROUGE-1+StopWordRemoval,NEWS132,SYSTEM1.TXT,1.00000,0.61290,0.76000,1

ROUGE-1+StopWordRemoval,NEWS133,SYSTEM1.TXT,0.48000,0.50000,0.48980,1

ROUGE-1+StopWordRemoval,NEWS375,SYSTEM1.TXT,0.75806,1.00000,0.86239,1

ROUGE-1+StopWordRemoval,NEWS134,SYSTEM1.TXT,0.69841,0.75862,0.72727,1

ROUGE-1+StopWordRemoval,NEWS376,SYSTEM1.TXT,0.42857,0.51064,0.46602,1

ROUGE-1+StopWordRemoval,NEWS135,SYSTEM1.TXT,0.70270,0.60465,0.65000,1

ROUGE-1+StopWordRemoval,NEWS377,SYSTEM1.TXT,1.00000,0.56044,0.71831,1

ROUGE-1+StopWordRemoval,NEWS136,SYSTEM1.TXT,1.00000,0.64894,0.78710,1

ROUGE-1+StopWordRemoval,NEWS378,SYSTEM1.TXT,0.90909,0.71429,0.80000,1

ROUGE-1+StopWordRemoval,NEWS379,SYSTEM1.TXT,0.89189,0.92958,0.91034,1

ROUGE-1+StopWordRemoval,NEWS137,SYSTEM1.TXT,0.88889,0.73846,0.80672,1

ROUGE-1+StopWordRemoval,NEWS138,SYSTEM1.TXT,0.77966,1.00000,0.87619,1

ROUGE-1+StopWordRemoval,NEWS139,SYSTEM1.TXT,0.84211,1.00000,0.91429,1

ROUGE-1+StopWordRemoval,NEWS380,SYSTEM1.TXT,0.49398,1.00000,0.66129,1

ROUGE-1+StopWordRemoval,NEWS381,SYSTEM1.TXT,0.82812,1.00000,0.90598,1

ROUGE-1+StopWordRemoval,NEWS382,SYSTEM1.TXT,0.85714,0.68571,0.76190,1

ROUGE-1+StopWordRemoval,NEWS140,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS141,SYSTEM1.TXT,0.64286,1.00000,0.78261,1

ROUGE-1+StopWordRemoval,NEWS383,SYSTEM1.TXT,0.51786,1.00000,0.68235,1

ROUGE-1+StopWordRemoval,NEWS142,SYSTEM1.TXT,1.00000,0.82812,0.90598,1

ROUGE-1+StopWordRemoval,NEWS384,SYSTEM1.TXT,1.00000,0.51042,0.67586,1

ROUGE-1+StopWordRemoval,NEWS385,SYSTEM1.TXT,0.44444,0.54545,0.48980,1

ROUGE-1+StopWordRemoval,NEWS143,SYSTEM1.TXT,1.00000,0.82812,0.90598,1

ROUGE-1+StopWordRemoval,NEWS144,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS386,SYSTEM1.TXT,0.59091,1.00000,0.74286,1

ROUGE-1+StopWordRemoval,NEWS387,SYSTEM1.TXT,0.69231,0.54000,0.60674,1

ROUGE-1+StopWordRemoval,NEWS145,SYSTEM1.TXT,0.80952,1.00000,0.89474,1

ROUGE-1+StopWordRemoval,NEWS146,SYSTEM1.TXT,0.67925,0.65455,0.66667,1

ROUGE-1+StopWordRemoval,NEWS388,SYSTEM1.TXT,1.00000,0.60920,0.75714,1

ROUGE-1+StopWordRemoval,NEWS147,SYSTEM1.TXT,0.89655,0.76471,0.82540,1

ROUGE-1+StopWordRemoval,NEWS389,SYSTEM1.TXT,1.00000,0.52688,0.69014,1

ROUGE-1+StopWordRemoval,NEWS148,SYSTEM1.TXT,0.48571,1.00000,0.65385,1

ROUGE-1+StopWordRemoval,NEWS149,SYSTEM1.TXT,1.00000,0.65217,0.78947,1

ROUGE-1+StopWordRemoval,NEWS391,SYSTEM1.TXT,1.00000,0.83562,0.91045,1

ROUGE-1+StopWordRemoval,NEWS150,SYSTEM1.TXT,0.56818,1.00000,0.72464,1

ROUGE-1+StopWordRemoval,NEWS392,SYSTEM1.TXT,0.45902,1.00000,0.62921,1

ROUGE-1+StopWordRemoval,NEWS151,SYSTEM1.TXT,1.00000,0.54639,0.70667,1

ROUGE-1+StopWordRemoval,NEWS393,SYSTEM1.TXT,1.00000,0.63333,0.77551,1

ROUGE-1+StopWordRemoval,NEWS394,SYSTEM1.TXT,0.69565,0.76190,0.72727,1

ROUGE-1+StopWordRemoval,NEWS152,SYSTEM1.TXT,0.80702,1.00000,0.89320,1

ROUGE-1+StopWordRemoval,NEWS395,SYSTEM1.TXT,0.85714,0.87500,0.86598,1

ROUGE-1+StopWordRemoval,NEWS153,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS396,SYSTEM1.TXT,1.00000,0.67033,0.80263,1

ROUGE-1+StopWordRemoval,NEWS154,SYSTEM1.TXT,1.00000,0.67143,0.80342,1

ROUGE-1+StopWordRemoval,NEWS155,SYSTEM1.TXT,0.89831,1.00000,0.94643,1

ROUGE-1+StopWordRemoval,NEWS397,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS398,SYSTEM1.TXT,0.49020,0.51020,0.50000,1

ROUGE-1+StopWordRemoval,NEWS156,SYSTEM1.TXT,1.00000,0.61972,0.76522,1

ROUGE-1+StopWordRemoval,NEWS390,SYSTEM1.TXT,0.74419,1.00000,0.85333,1

ROUGE-1+StopWordRemoval,NEWS157,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS399,SYSTEM1.TXT,0.92000,0.90789,0.91391,1

ROUGE-1+StopWordRemoval,NEWS158,SYSTEM1.TXT,0.50000,1.00000,0.66667,1

ROUGE-1+StopWordRemoval,NEWS159,SYSTEM1.TXT,0.90000,0.77143,0.83077,1

ROUGE-1+StopWordRemoval,NEWS160,SYSTEM1.TXT,0.44340,0.79661,0.56970,1

ROUGE-1+StopWordRemoval,NEWS161,SYSTEM1.TXT,1.00000,0.76923,0.86957,1

ROUGE-1+StopWordRemoval,NEWS162,SYSTEM1.TXT,1.00000,0.83133,0.90789,1

ROUGE-1+StopWordRemoval,NEWS163,SYSTEM1.TXT,1.00000,0.81034,0.89524,1

ROUGE-1+StopWordRemoval,NEWS164,SYSTEM1.TXT,0.70213,0.66000,0.68041,1

ROUGE-1+StopWordRemoval,NEWS165,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS166,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS167,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS38,SYSTEM1.TXT,0.70455,1.00000,0.82667,1

ROUGE-1+StopWordRemoval,NEWS39,SYSTEM1.TXT,0.35593,1.00000,0.52500,1

ROUGE-1+StopWordRemoval,NEWS34,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS168,SYSTEM1.TXT,0.75000,0.60870,0.67200,1

ROUGE-1+StopWordRemoval,NEWS169,SYSTEM1.TXT,0.81034,0.74603,0.77686,1

ROUGE-1+StopWordRemoval,NEWS35,SYSTEM1.TXT,0.44681,0.75000,0.56000,1

ROUGE-1+StopWordRemoval,NEWS36,SYSTEM1.TXT,0.66667,1.00000,0.80000,1

ROUGE-1+StopWordRemoval,NEWS37,SYSTEM1.TXT,1.00000,0.78261,0.87805,1

ROUGE-1+StopWordRemoval,NEWS30,SYSTEM1.TXT,0.91667,0.42857,0.58407,1

ROUGE-1+StopWordRemoval,NEWS31,SYSTEM1.TXT,0.98148,0.64634,0.77941,1

ROUGE-1+StopWordRemoval,NEWS32,SYSTEM1.TXT,0.78846,0.58571,0.67213,1

ROUGE-1+StopWordRemoval,NEWS33,SYSTEM1.TXT,0.64000,1.00000,0.78049,1

ROUGE-1+StopWordRemoval,NEWS171,SYSTEM1.TXT,0.70175,1.00000,0.82474,1

ROUGE-1+StopWordRemoval,NEWS172,SYSTEM1.TXT,1.00000,0.58427,0.73759,1

ROUGE-1+StopWordRemoval,NEWS173,SYSTEM1.TXT,0.77333,0.86567,0.81690,1

ROUGE-1+StopWordRemoval,NEWS174,SYSTEM1.TXT,1.00000,0.70492,0.82692,1

ROUGE-1+StopWordRemoval,NEWS175,SYSTEM1.TXT,1.00000,0.61538,0.76190,1

ROUGE-1+StopWordRemoval,NEWS176,SYSTEM1.TXT,0.68571,0.68571,0.68571,1

ROUGE-1+StopWordRemoval,NEWS177,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1+StopWordRemoval,NEWS178,SYSTEM1.TXT,0.54545,1.00000,0.70588,1

ROUGE-1+StopWordRemoval,NEWS170,SYSTEM1.TXT,1.00000,0.70000,0.82353,1

ROUGE-1+StopWordRemoval,NEWS27,SYSTEM1.TXT,0.96154,0.87719,0.91743,1

ROUGE-1+StopWordRemoval,NEWS28,SYSTEM1.TXT,1.00000,0.63235,0.77477,1

ROUGE-1+StopWordRemoval,NEWS29,SYSTEM1.TXT,1.00000,0.48148,0.65000,1

ROUGE-1+StopWordRemoval,NEWS179,SYSTEM1.TXT,0.89474,0.55738,0.68687,1

ROUGE-1+StopWordRemoval,NEWS23,SYSTEM1.TXT,0.84375,0.33333,0.47788,1

ROUGE-1+StopWordRemoval,NEWS24,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS25,SYSTEM1.TXT,0.70492,0.79630,0.74783,1

ROUGE-1+StopWordRemoval,NEWS26,SYSTEM1.TXT,1.00000,0.44186,0.61290,1

ROUGE-1+StopWordRemoval,NEWS20,SYSTEM1.TXT,0.75000,0.60000,0.66667,1

ROUGE-1+StopWordRemoval,NEWS21,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS22,SYSTEM1.TXT,0.32500,1.00000,0.49057,1

ROUGE-1+StopWordRemoval,NEWS182,SYSTEM1.TXT,1.00000,0.82955,0.90683,1

ROUGE-1+StopWordRemoval,NEWS183,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS184,SYSTEM1.TXT,1.00000,0.76712,0.86822,1

ROUGE-1+StopWordRemoval,NEWS185,SYSTEM1.TXT,0.38596,0.56410,0.45833,1

ROUGE-1+StopWordRemoval,NEWS186,SYSTEM1.TXT,0.75510,0.56061,0.64348,1

ROUGE-1+StopWordRemoval,NEWS187,SYSTEM1.TXT,0.75862,1.00000,0.86275,1

ROUGE-1+StopWordRemoval,NEWS188,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS189,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS180,SYSTEM1.TXT,1.00000,0.77143,0.87097,1

ROUGE-1+StopWordRemoval,NEWS181,SYSTEM1.TXT,0.64706,0.86842,0.74157,1

ROUGE-1+StopWordRemoval,NEWS16,SYSTEM1.TXT,0.65000,0.74286,0.69333,1

ROUGE-1+StopWordRemoval,NEWS17,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS18,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS19,SYSTEM1.TXT,0.75000,0.60000,0.66667,1

ROUGE-1+StopWordRemoval,NEWS12,SYSTEM1.TXT,1.00000,0.88333,0.93805,1

ROUGE-1+StopWordRemoval,NEWS13,SYSTEM1.TXT,0.80392,1.00000,0.89130,1

ROUGE-1+StopWordRemoval,NEWS14,SYSTEM1.TXT,1.00000,0.78689,0.88073,1

ROUGE-1+StopWordRemoval,NEWS15,SYSTEM1.TXT,0.71642,1.00000,0.83478,1

ROUGE-1+StopWordRemoval,NEWS10,SYSTEM1.TXT,0.79545,0.76087,0.77778,1

ROUGE-1+StopWordRemoval,NEWS11,SYSTEM1.TXT,0.41818,1.00000,0.58974,1

ROUGE-1+StopWordRemoval,NEWS193,SYSTEM1.TXT,0.85455,0.67143,0.75200,1

ROUGE-1+StopWordRemoval,NEWS194,SYSTEM1.TXT,1.00000,0.37143,0.54167,1

ROUGE-1+StopWordRemoval,NEWS195,SYSTEM1.TXT,0.78723,0.66071,0.71845,1

